,Unnamed: 0,number,author,life,title,position,width,height,image_url
1278,1523,1170 ,"['bonifazio', ""de'"", 'pitati']", (1487-1553). ,la résurrection de lazare,VI tr. B-S,,,
1279,1524,1171 ,"['bonifazio', ""de'"", 'pitati']", (1487-1553). ,sainte famille,VI tr. D-N,202±1 centimetre,155±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Bonifacio_veronese%2C_sacra_famiglia_con_santi%2C_1533_ca..JPG/1200px-Bonifacio_veronese%2C_sacra_famiglia_con_santi%2C_1533_ca..JPG
1280,1525,1172 a ,"['bonifazio', ""de'"", 'pitati']", (1487-1553). ,le christ et la femme adultère,VI tr. B-N,,,
1281,1526,1175 ,"['bonvicino', 'alessandro']", (vers 1498-1554). ,saint bernardin de sienne et saint louis évêque de toulouse,VI tr. A-N,,,
1282,1527,1176 ,"['bonvicino', 'alessandro']", (vers 1498-1554). ,saint bonaventure et saint antoine de padoue,VI tr. A-N,,,
1283,1528,1178 ,"['bordone', 'paris']", (1500-1571). ,vertumne et pomone,VI tr. B-S,,,
1284,1529,1179 ,"['bordone', 'paris']", (1500-1571). ,portrait de jérôme crafft,VI tr. B-S,,,
1285,1530,1180 ,"['bordone', 'paris']", (1500-1571). ,portrait d'homme et d'enfant attribué,VI tr. B-S,,,
1286,1531,1180 a ,"['bordone', 'paris']", (1500-1571). ,portrait de femme,VI tr. B-S,,,
1287,1533,1450 ,['et'], 1460-1523 ,,- La Circoncision. VI tr. A-S,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Macon_-_Prefecture.JPG/1200px-Macon_-_Prefecture.JPG
1288,1534,1182 ,['et'], 1460-1523 ,saint pierre de vérone et une donatrice agenouillée,VI tr. A-S,,,
1289,1535,1182 a ,['et'], 1460-1523 ,saint augustin et un donateur vi tr a s botticelli voir filipepi 1482 botticini francesco 1446 1498,— La Vierge glori- euse entre saint Bernard et sainte Madeleine. VII-E,,,
1290,1536,(1) ,['et'], 1460-1523 ,la vierge adorant l'enfant jésus,Coll. Arconati-Visconti,176±1 centimetre,186±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/0/01/Albertinelli_Franciabigio_Vi%C3%A8rge_et_saints.jpg
1291,1537,1183 ,"['bronzino', 'agnolo', 'di', 'cosimo']", (1502-1572). ,le christ et la madeleine,VI tr. B-N,,,
1292,1538,1185 ,"['calcar', 'giovanni']", (1449-vers 15.16). ,portrait de melchior von brauweiler de cologne,VI tr. B-S,,,
1293,1539,1187 ,"['caliari', 'paolo']", (1528-1588). ,l'incendie de sodome,VI tr. B-S,,,
1294,1540,1188 ,"['caliari', 'paolo']", (1528-1588). ,suzanne et les vieillards,IV,,,
1295,1541,1189 ,"['caliari', 'paolo']", (1528-1588). ,l'évanouissement d'esther,IV,,,
1296,1542,1190 ,"['caliari', 'paolo']", (1528-1588). ,sainte famille avec st georges et ste catherine,VI tr. B-S,,,
1297,1543,1191 ,"['caliari', 'paolo']", (1528-1588). ,sainte famille avec ste madeleine,VI tr. B-S,,,
1298,1544,1191 a ,"['caliari', 'paolo']", (1528-1588). ,jésus guérit la belle mère de pierre esquisse,VI tr. B-S,,,
1299,1545,1192 ,"['caliari', 'paolo']", (1528-1588). ,les noces de cana,IV,994 centimetre,677 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Paolo_Veronese_008.jpg/1200px-Paolo_Veronese_008.jpg
1300,1546,1193 ,"['caliari', 'paolo']", (1528-1588). ,le repas chez simon le pharisien,IV,,,
1301,1547,1194 ,"['caliari', 'paolo']", (1528-1588). ,jésus christ succombe sous le poids de la croix,VI tr. B-S,,,
1302,1548,1195 ,"['caliari', 'paolo']", (1528-1588). ,le calvaire,VI tr. B-S,,,
1303,1549,1196 ,"['caliari', 'paolo']", (1528-1580). ,les disciples d'emmaüs,IV,,,
1304,1550,1197 ,"['caliari', 'paolo']", (1528-1580). ,saint marc couronnant les vertus théologales,IV,,,
1305,1551,1198 ,"['caliari', 'paolo']", (1528-1580). ,jupiter foudroyant les crimes,IV,,,
1306,1552,1199 ,"['caliari', 'paolo']", (1528-1580). ,portrait de jeune femme,VI tr. B-S,,,
1307,1553,1201 ,"['caliari', 'paolo']", (1528-1580). ,portrait de jeune femme ecole de,VI tr. B-S,,,
1308,1554,S. No ,"['caliari', 'paolo']", (1528-1580). ,la belle nani,Coll. Schlichting,,,
1309,1555,1202 ,"['campi', 'antonio']", (avant 1536- vers 1591). ,la mère de douleurs,VI tr. B-N,,,
1310,1556,1203 ,"['canale', 'antonio']", (1697-1768). ,vue de venise l'église de la salute et le grand canal,VI tr. D-N,,,
1311,1557,1206 ,"['canlassi', 'guido']", (1601 - 1681). ,saint jean baptiste,VI tr. D-N,,,
1312,1558,1207 ,"['cantarini', 'simone']", (1612-1648). ,le repos de la sainte famille,VI tr. D-N,,,
1313,1559,S. Nu ,"['caprioli', 'da', 'reggio', 'francesco']", (XVme siècle). ,la vierge et l'enfant attribué vi tr a n caravage voir amerighi 1210 cardi lodovico da cigoli 1559 1613,— Saint François d'Assise VI tr. B-N,,,
1314,1560,1156 ,"['cariani', 'giovanni', 'busi']", (vers 1480- après 1547) ,portraits d'hommes attribué,VI tr. A-S,,,
1315,1561,1318 ,"['caroto', 'giovanni', 'francesco']", (1470-1546) ,la vierge et l'enfant jésus attribué,VI tr. A-S,,,
1316,1562,1211 ,"['carpaccio', 'vittore', 'scarpazza', 'ou', 'scarpaccia']", (vers 1455-entre 1525 et 1526). ,la prédication de saint etienne à jérusalem,VI tr. A-S,,,
1317,1563,1217 ,"['carracci', 'annibale']", (1560-1609). ,la vierge aux cerises,VI tr. D-N,98±1 centimetre,120±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Annibale_carracci%2C_madonna_delle_ciliegie%2C_1593_ca..JPG/1200px-Annibale_carracci%2C_madonna_delle_ciliegie%2C_1593_ca..JPG
1318,1564,1218 ,"['carracci', 'annibale']", (1560-1609). ,le sommeil de l'enfant jésus dit «le silence du carrache» peut être copie par le dominiquin,VI tr. D-N,,,
1319,1565,1219 ,"['carracci', 'annibale', 'dit', 'le', 'carrache']", ( 1 sbo-1609). ,la vierge apparaissant à saint luc et à sainte catherine,IV,,,
1320,1566,1221 ,"['carracci', 'annibale', 'dit', 'le', 'carrache']", ( 1 sbo-1609). ,piétà peut être par le dominiquin,VI tr. B-N,,,
1321,1567,1222 ,"['carracci', 'annibale', 'dit', 'le', 'carrache']", ( 1 sbo-1609). ,le christ au tombeau,VI tr. D-N,,,
1322,1568,1230 ,"['carracci', 'annibale', 'dit', 'le', 'carrache']", ( 1 sbo-1609). ,diane découvrant la grossesse de calisto,VI tr. B-N,,,
1323,1569,1232 ,"['carracci', 'annibale', 'dit', 'le', 'carrache']", ( 1 sbo-1609). ,la pêche,VI tr. B-N,253±1 centimetre,136±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Annibale_Carracci_-_Fishing_-_WGA4414.jpg/1200px-Annibale_Carracci_-_Fishing_-_WGA4414.jpg
1324,1570,1233 ,"['carracci', 'annibale', 'dit', 'le', 'carrache']", ( 1 sbo-1609). ,la chasse,VI tr. B-N,253±1 centimetre,136±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Annibale_Carracci_-_Hunting_-_WGA04417.jpg/1200px-Annibale_Carracci_-_Hunting_-_WGA04417.jpg
1325,1571,1235 ,"['carracci', 'antonio']", (1583-1618). ,le déluge,VI tr. B-N,247±1 centimetre,166±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Antonio_Carracci_-_The_Flood_-_1616-1618.jpg/1200px-Antonio_Carracci_-_The_Flood_-_1616-1618.jpg
1326,1572,S. N° ,"['carriera', 'rosalba']", (1676-1758). ,portrait de femme avec bouquet dans les cheveux pastel,S. des pastels,,,
1327,1573,S. NI ,"['carriera', 'rosalba']", (1676-1758). ,jeune fille tenant un singe portrait présumé de la fille du financier law pastel,S. des pastels,,,
1328,1574,S. N° ,"['carriera', 'rosalba']", (1676-1758). ,jeune fille tenant une couronne de laurier pastel,S. des pastels,,,
1329,1575,S. Nu ,"['carriera', 'rosalba']", (1676-1758). ,etude de jeune fille les épaules découvertes pastel,IIIe S. Meubles XVIIIe,,,
1330,1579,1243 ,"['casanova', 'françois', 'joseph']", (1727-1802). ,le premier des trois combats de fribourg 3 août 1644,XVI-N,,,
1331,1581,1244 ,"['casanova', 'françois', 'joseph']", (1727-1802). ,bataille de lens 20 août 1648,XVI-N,,,
1332,1582,1247 ,"['casanova', 'françois', 'joseph']", (1727-1802). ,un cuirassier au galop,I-E,,,
1333,1583,1248 ,"['casanova', 'françois', 'joseph']", (1727-1802). ,un cavalier se dirigeant vers la gauche groupe de cavaliers,I-E,,,
1334,1584,1249 ,"['castelli', 'valerio']", (1625-1659). ,le frappement du rocher,I-E,,,
1335,1585,1250 ,"['castiglione', 'giovanni', 'benedetto']", (1617-1665 ou 1670). ,melchisédech et abraham,VI tr. D-N,134±1 centimetre,106±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE024795/99-011892.jpg
1336,1586,1251 ,"['castiglione', 'giovanni', 'benedetto']", (1617-1665 ou 1670). ,les vendeurs chassés du temple,VI tr. D-N,,,
1337,1587,1252 ,"['castiglione', 'giovanni', 'benedetto']", (1617-1665 ou 1670). ,animaux et ustensiles,VI tr. D-N,,,
1338,1589,1604 ,"['cesare', 'da', 'sesto']", (1477-1523). ,la vierge aux balances,VI tr. B-S,,,
1339,1590,1257 ,"['cesari', 'giuseppe']", (1560 - 1640). ,diane et actéon,"VI tr. B-N Cigoli; voir Cardi. 1259 Cima da Conegliano, Giovanni-Battista (vers 1460-",66±1 Q174728,47.5±0.1 Q174728,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Diane_et_Act%C3%A9on_-_Cavalier_d%27Arpin_-_Q18573517.jpg/1200px-Diane_et_Act%C3%A9on_-_Cavalier_d%27Arpin_-_Q18573517.jpg
1340,1594,1261 ,"['costa', 'lorenzo']", (1460-1535). ,la cour d'isabelle d'este duchesse de mantoue ou le règne des muses,VI tr. A-S,,,
1341,1595,1262 ,"['costa', 'lorenzo']", (1460-1535). ,janus et mercure chassant les vices de l'olympe ou le règne du dieu cornus,VI tr. A-S,,,
1342,1596,1263 ,"['credi', 'lorenzo', 'di', 'andrea', ""d'oderigo""]", (1457-1537). ,la vierge et l'enfant entre st julien et st nicolas de myre,VI tr. A-N,,,
1343,1597,1264 ,"['credi', 'lorenzo', 'di', 'andrea', ""d'oderigo""]", (1457-1537). ,le christ jardinier et la madeleine,VI tr. A-N,,,
1344,1599,1301 ,"['daddi', 'bernardo']", (ire moitié du XIVme siècle). ,l'annonciation,VII-0,70.8±0.1 centimetre,43.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Bernardo_daddi%2C_annunciazione_con_due_angeli%2C_1335.JPG/1200px-Bernardo_daddi%2C_annunciazione_con_due_angeli%2C_1335.JPG
1345,1600,1665 a ,"['daddi', 'bernardo']", (ire moitié du XIVme siècle). ,le calvaire attribué,VII-0,,,
1346,1601,1667 ,"['daddi', 'bernardo']", (ire moitié du XIVme siècle). ,la nativité vierge glorieuse le calvaire triptyque attribué vii 0 daniel de volterre voir ricciarelli dominiquin voir zampieri 1271  donducci giovanni andrea dit le mastelletta 15751655,— Le Christ et la Vierge apparaissant à saint François d'Assise VI tr. D-N,,,
1347,1602,1272 ,"['dono', 'paolo']", (1397-1475). ,portraits en buste de giotto paolo uccello donatello antonio manetti et filippo brunelleschi,VII-0,,,
1348,1603,1273 ,"['dono', 'paolo']", (1397-1475). ,episode de la bataille de san omano,VII-0,,,
1349,1606,1620 ,['duccio'], (vers 1260-1319). ,la vierge et l'enfant entre plusieurs saints ecole de ,VII-S,,,
1350,1607,1277 ,"['dughet', 'gaspard']", (1613- 1675). ,paysage e vi tr d n ercole voir roberti 1278 fabriano gentile da vers 1370 1428,— La Présen- tation au temple. VII-0,,,
1351,1608,S. N° ,"['fasolo', 'bernardino']", (XVIme siècle). ,la vierge et l'enfant,VI tr. A-N,,,
1352,1609,1285 ,"['ferrari', 'gaudenzio', 'vers']", 1.-480-15.J6V ,saint paul,VI tr. A-S,,,
1353,1610,1287 ,"['feti', 'ou', 'fetti', 'domenico']", (1589-1624). ,la vie champêtre ou la fileuse,VI tr. D-N,,,
1354,1611,1288 ,"['feti', 'ou', 'fetti', 'domenico']", (1589-1624). ,la mélancolie,VI tr. D-N,,,
1355,1612,1289 ,"['feti', 'ou', 'fetti', 'domenico']", (1589-1624). ,l'ange gardien,VI tr. D-N,,,
1356,1620,1295 ,"['filipepi', 'sandro']", 1445-1; ,10,- La Madone du Magnificat (Ecole de) VII-E,,,
1357,1621,1296 ,"['filipepi', 'sandro']", 1445-1; ,la vierge l'enfant jésus et saint jean,VII-E,,,
1358,1622,1297 ,"['filipepi', 'sandro']", 1445-1; ,sujet allégorique  giovanna degli albizzi avec vénus et les trois grâces fresque provenant de la villa lemmi près florence,Esc. Daru,,,
1359,1623,1298 ,"['filipepi', 'sandro']", 1445-1; ,sujet allégorique lorenzo tornabuoni et les arts libéraux personnifiés par huit femmes fresque provenant de la villa lemmi près florence,Esc. Daru,,,
1360,1624,1299 ,"['filipepi', 'sandro']", 1445-1; ,vénus ecole dc,VII-E,,,
1361,1625,1300 a ,"['filipepi', 'sandro']"," ( 1444 on 144 =,-1 =< 10). ",la vierge et l'enfant à la grenade ecole de,VII-E,,,
1362,1626,1663 ,"['filipepi', 'sandro']"," ( 1444 on 144 =,-1 =< 10). ",portrait de jeune homme ecole de,VII-E,,,
1363,1627,S. N° ,"['filipepi', 'sandro']"," ( 1444 on 144 =,-1 =< 10). ",la madone des guidi de faenza attribué,Coll. Schlichting,,,
1364,1628,1415 ,"['fiorenzo', 'di', 'lorenzo']", (vers 1441- après 1521). ,tableau en trois compartiments le christ mort et deux scènes de la légende de st jérôme vii 0 fra angelico  voir fiesole 1640 a francesco di giorgio 1430 1502 — l'enlèvement d'europe vii e francia voir raibolini 1644 franciabigio francesco di cristofano bigi dit 1482 1525,— Portrait de jeune homme. VI tr. A-N,,,
1365,1630,1302 ,"['gaddi', 'taddeo']",.(1100?- Ilb6). ,tableau en trois compartiments décollation de saint jean baptiste et festin d'hérode le calvaire deux scènes de la légende de st jacques le majeur,VII-0,,,
1366,1631,1303 ,"['garbo', 'raffaellino', 'del']", ( vers 1466-1524). ,le couronnement de la vierge,VI tr. A-N,,,
1367,1632,1304 ,"['gargiuoli', 'domenico']", (1612-1679). ,combat vi tr d n garofalo voir tisi gentileschi voir lomi 1316 gerini niccolo di pietro 1 2me moitié du xlvme siècle,— La Vierge et l'Enfant entourés d'anges. VII-0,,,
1368,1634,1306 ,"['paris', 'musée', 'national', 'du', 'louvre', 'u5', 'ghirlandajo', 'voir', 'grillandajo', 'giampietrino', 'voir', 'rizzi', '1305', 'giordano']", (1632-170=;). ,ronde d'amours,I-S,,,
1369,1635,1307 ,"['paris', 'musée', 'national', 'du', 'louvre', 'u5', 'ghirlandajo', 'voir', 'grillandajo', 'giampietrino', 'voir', 'rizzi', '1305', 'giordano']", (1632-170=;). ,la chasse de diane,1-0,,,
1370,1636,1308 ,"['paris', 'musée', 'national', 'du', 'louvre', 'u5', 'ghirlandajo', 'voir', 'grillandajo', 'giampietrino', 'voir', 'rizzi', '1305', 'giordano']", (1632-170=;). ,le mariage de la vierge,1-0,,,
1371,1637,1309 ,"['paris', 'musée', 'national', 'du', 'louvre', 'u5', 'ghirlandajo', 'voir', 'grillandajo', 'giampietrino', 'voir', 'rizzi', '1305', 'giordano']", (1632-170=;). ,l'adoration des bergers 1 0 giorgione voir barbarelli 1312 giotto di bondone vers 1206 1317,- Saint François d'Assise recevant les stigmates. VII-0,,,
1372,1638,1659 a ,"['giovanni', 'di', 'paolo']", ( 140-; ?-1482). ,entrée de st grégoire au château saint ange,VII-0,,,
1373,1639,1659 ,"['giovanni', 'francesco', 'da', 'rimini']", ( ? - avant 1470). ,miracle de saint nicolas de bari,VII-S,,,
1374,1640,1668 ,"['girolamo', 'di', 'benvenuto']", (1470-1S24). ,le jugement  de pàris,VII-E,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Girolamo_di_benvenuto%2C_giudizio_di_paride%2C_siena_1500_ca..JPG/1200px-Girolamo_di_benvenuto%2C_giudizio_di_paride%2C_siena_1500_ca..JPG
1375,1642,1407 ,"['ou', '1498', '—', 'le', 'triomphe', 'de', 'saint', 'thomas', ""d'aquin"", 'vii', 's', 'grechetto', 'voir', 'castiglione', '1321', 'grillandajo', 'domenico', 'di', 'tommaso', 'bigordi']", (1440-1404). ,la visitation,VII-E,,,
1376,1643,1322 ,"['ou', '1498', '—', 'le', 'triomphe', 'de', 'saint', 'thomas', ""d'aquin"", 'vii', 's', 'grechetto', 'voir', 'castiglione', '1321', 'grillandajo', 'domenico', 'di', 'tommaso', 'bigordi']", (1440-1404). ,portrait présumé du cte francesco sassetti avec son petit fils,VII-E,,,
1377,1644,1323 ,"['grillandajo', 'benedetto', 'di', 'tommaso', 'bigordi']", (14=18-14071. ,le christ marchant au calvaire,VII-E,,,
1378,1645,1328 ,"['guardi', 'francesco']", (1712-1793). ,vue de venise la fête de l'ascension peut être par canaletto,VI tr. D-N,,,
1379,1646,1329 ,"['guardi', 'francesco']", (1712-1793). ,église de la salute la procession du doge peut être par canaletto,VI tr. D-N,,,
1380,1647,1330 ,"['guardi', 'francesco']", (1712-1793). ,fête du jeudi gras à venise peut être par canaletto,VI tr. D-N,,,
1381,1648,1331 ,"['guardi', 'francesco']", (1712-1793). ,fête du corpus domini peut être par canaletto,VI tr. D-N,,,
1382,1649,1332 ,"['guardi', 'francesco']", (1712-1793). ,procession du doge à l'église san zaccaria à pâques peut être par canaletto,VI tr. D-N,,,
1383,1650,1333 ,"['guardi', 'francesco']", (1712-1793). ,la salle du collège au palais ducal à venise peut être par canaletto,VI tr. D-N,,,
1384,1651,1334 ,"['guardi', 'francesco']", (1712-1793). ,couronnement du doge sur l'escalier des géants du palais ducal à venise peut être par canaletto,VI tr. D-N,,,
1385,1652,1335 ,"['guardi', 'francesco']", (1712-1793). ,vue de venise le grand canal et la salute i e guaspre poussin voir dughet guerchin le voir barbieri guide le voir reni josépin le voir cesari jules romain voir pippi 1628 justus de gand joos van wassenhove dit travaillait à anvers et à gand vers 1400 1464 et en italie à partir de 1470,— Vittorino da Feltre VII-0,,,
1386,1653,1630 ,"['guardi', 'francesco']", (1712-1793). ,dante,VII-0,,,
1387,1654,1632 ,"['guardi', 'francesco']", (1712-1793). ,saint augustin,VII-0,,,
1388,1655,1633 ,"['guardi', 'francesco']", (1712-1793). ,saint thomas d'aquin,VI tr. A-S,,,
1389,1656,1634 ,"['guardi', 'francesco']", (1712-1793). ,virgile,VI tr A-S,,,
1390,1657,1639 ,"['guardi', 'francesco']", (1712-1793). ,ptolémée vii 0 landi voir neroccio 1336 lanfranco giovanni 1581 16471,— Ag.ir dans le désert VI tr. D-N,,,
1391,1658,1337 ,"['guardi', 'francesco']", (1712-1793). ,saint pierre,VI tr. D-N,,,
1392,1659,1338 ,"['guardi', 'francesco']", (1712-1793). ,la séparation de saint pierre et de saint pau,VI tr. D-N,,,
1393,1660,1344 ,"['lippi', 'fra', 'filippo']", (vers 140Û-1409). ,vierge glorieuse entre deux saints abbés,VII-E,,,
1394,1661,1346 ,"['lomi', 'orazio']"," I=,6=,-I64b). ",repos de la sainte famille,VI tr. B-N,85 inch,54 inch,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Orazio_Gentileschi_-_Rest_on_the_Flight_to_Egypt.JPG/1200px-Orazio_Gentileschi_-_Rest_on_the_Flight_to_Egypt.JPG
1395,1662,1621 ,"['lorenzetti', 'ambrogio']", (fin du XIIIme siècle -vers 1348). ,la vierge et l'enfant entourés de saints ecole de,VII-0,,,
1396,1664,1315 ,"['lorenzo', 'monaco', 'don']"," (travaillait entre 1300 et 142=, ). ",la vierge et 'enfant,VII-0,,,
1397,1665,1348 ,"['lorenzo', 'monaco', 'don']"," (travaillait entre 1300 et 142=, ). ",tableau en trois compartiments au milieu saint laurent des deux côtés sainte agnès et sainte marguerite ecole de,VII-0,,,
1398,1666,1348 a ,"['lorenzo', 'monaco', 'don']"," (travaillait entre 1300 et 142=, ). ",tableau en deux compartiments le christ au jardin des oliviers,— Les saintes femmes préparant le tombeau. VII-0,,,
1399,1667,S. N° ,"['lorenzo', 'veneziano']", (travaillait entre 1350 et 1370). ,la vierge et l'enfant,VII-0,,,
1400,1668,1349 ,"['lotto', 'lorenzo']", (i48o?-i55ô ou 1 s S 7) ,— la femme adultère,VI tr. B-S,156±1 centimetre,124±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Lorenzo_Lotto_-_The_adulterous_woman_-_Louvre.JPG/1200px-Lorenzo_Lotto_-_The_adulterous_woman_-_Louvre.JPG
1401,1669,1350 ,"['lotto', 'lorenzo']", (i48o?-i55ô ou 1 s S 7) ,saint jérôme dans le désert,VI tr. A-S,40±1 centimetre,48±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Lorenzo_Lotto_026.jpg/1200px-Lorenzo_Lotto_026.jpg
1402,1670,1351 ,"['lotto', 'lorenzo']", (i48o?-i55ô ou 1 s S 7) ,sainte famille,VI tr. B-S,237±1 centimetre,150±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Lotto%2C_sacra_famiglia%2C_angeli_e_santi_louvre.jpg/1200px-Lotto%2C_sacra_famiglia%2C_angeli_e_santi_louvre.jpg
1403,1671,1352 ,"['luciani', 'sebastiano']", (1485-1 =547). ,la visitation,VI tr. B-S,,,
1404,1672,S. N° ,"['luciani', 'sebastiano']", (1485-1 =547). ,portrait de catharina colonna attribué,Coll. Schlichting,,,
